AÑO,GIRO,NUMERO DE NIVELES,ENTIDAD,TIPO DE BIEN,CAUSA DEL SINIESTRO,NUMERO DE SINIESTROS,MONTO DE SINIESTRO,MONTO PAGADO,CAUSA
2015,Casa,17,Quintana Roo,Contenidos,Naturaleza-Rayo,1,-97145,420964,Naturaleza
2015,Casa,17,Quintana Roo,Edificio,Humano-Falta de Mantenimiento,1,0,0,Humano
2015,Casa,18,Baja California,Contenidos,Humano-Incendio Provocado,3,175484,0,Humano
2015,Casa,18,Sinaloa,Edificio,Humano-Falta de Mantenimiento,1,10351,0,Humano
2015,Casa,18,Baja California,Edificio,Humano-Incendio Provocado,2,40596,0,Humano
2015,Casa,18,Guerrero,Edificio,Humano-Falta de Mantenimiento,1,0,0,Humano
2015,Casa,19,Distrito Federal,Edificio,Agua-No Atmosferica,1,0,0,Agua
2015,Casa,20,Distrito Federal,Contenidos,Naturaleza-Rayo,1,100734,101731,Naturaleza
2015,Casa,20,Jalisco,Contenidos,Naturaleza-Rayo,1,0,0,Naturaleza
2015,Casa,20,Distrito Federal,Contenidos,Naturaleza-Rayo,1,19223,19998,Naturaleza
2015,Casa,20,Estado De Mexico,Edificio,Humano-Falta de Mantenimiento,1,277946,281452,Humano
2015,Casa,20,Quintana Roo,Edificio,Agua-Tuberia Rota,1,62424,0,Agua
2015,Casa,21,Distrito Federal,Contenidos,Naturaleza-Rayo,1,-2162,0,Naturaleza
2015,Casa,22,Estado De Mexico,Contenidos,Naturaleza-Rayo,1,-16157,0,Naturaleza
2015,Casa,22,Distrito Federal,Contenidos,Incidente-Explosion,1,0,0,Incidente
2015,Casa,22,Jalisco,Contenidos,Naturaleza-Rayo,1,0,0,Naturaleza
2015,Casa,22,Estado De Mexico,Edificio,Naturaleza-Rayo,1,15185,20050,Naturaleza
2015,Casa,22,Estado De Mexico,Edificio,Humano-Falta de Mantenimiento,2,-361468,0,Humano
2015,Casa,23,Distrito Federal,Edificio,Naturaleza-Rayo,1,0,0,Naturaleza
2015,Casa,23,Distrito Federal,Edificio,Humano-Falta de Mantenimiento,7,22893,28484,Humano
2015,Casa,24,Guerrero,Contenidos,Naturaleza-Rayo,3,46072,56283,Naturaleza
2015,Casa,24,Guerrero,Edificio,Naturaleza-Rayo,1,24908,27878,Naturaleza
2015,Casa,24,Guerrero,Edificio,Humano-Falta de Mantenimiento,5,985636,984401,Humano
2015,Casa,26,Jalisco,Contenidos,Naturaleza-Rayo,1,139260,0,Naturaleza
2015,Casa,26,Jalisco,Edificio,Humano-Falta de Mantenimiento,1,200000,0,Humano
2015,Casa,26,Jalisco,Contenidos,Naturaleza-Rayo,2,212954,233832,Naturaleza
2015,Casa,26,Jalisco,Contenidos,Naturaleza-Rayo,1,0,0,Naturaleza
2015,Casa,26,Jalisco,Edificio,Naturaleza-Rayo,10,59909,245054,Naturaleza
2015,Casa,28,Baja California,Edificio,Humano-Falta de Mantenimiento,1,155876,156928,Humano
2015,Casa,31,Puebla,Contenidos,Naturaleza-Rayo,2,84785,69598,Naturaleza
2015,Casa,31,Puebla,Contenidos,Naturaleza-Rayo,1,-308693,32930,Naturaleza
2015,Casa,1,Distrito Federal,Edificio,Agua-No Atmosferica,1,5398,5980,Agua
2015,Casa,1,Baja California,Edificio,Naturaleza-Fenomeno,1,0,0,Naturaleza
2015,Casa,5,Distrito Federal,Edificio,Agua-Lluvia,1,31692,31692,Agua
2015,Casa,7,Distrito Federal,Edificio,Agua-No Atmosferica,1,19498,19498,Agua
2015,Casa,14,Distrito Federal,Edificio,Agua-No Atmosferica,1,0,0,Agua
2015,Casa,15,Distrito Federal,Edificio,Agua-Lluvia,1,0,0,Agua
2015,Casa,16,Estado De Mexico,Edificio,Agua-No Atmosferica,1,0,0,Agua
2015,Casa,16,Distrito Federal,Edificio,Naturaleza-Fenomeno,1,32562,0,Naturaleza
2015,Casa,16,Estado De Mexico,Edificio,Agua-Lluvia,1,0,0,Agua
2015,Casa,30,Guerrero,Edificio,Agua-No Atmosferica,1,-71,0,Agua
2015,Casa,30,Guerrero,Edificio,Humano-Impacto Vehicular,1,121347,135515,Humano
2015,Bares,1,Chihuahua,Edificio,Humano-Impacto Vehicular,1,0,0,Humano
2015,Bares,1,Chiapas,Edificio,Humano-Falta de Mantenimiento,1,10000,0,Humano
2015,Comercio Al Por Mayor,1,Jalisco,Contenidos,Humano-Error,1,127044,0,Humano
2015,Comercio Al Por Mayor,1,Nuevo Leon,Ambos u Otros,Incidente-Corto Electrico,1,0,0,Incidente
2015,Comercio Al Por Mayor,1,Nuevo Leon,Ambos u Otros,Humano-Impacto Vehicular,1,0,0,Humano
2015,Comercio Al Por Mayor,1,Nuevo Leon,Ambos u Otros,Agua-Lluvia,1,0,0,Agua
2015,Comercio Al Por Mayor,1,Chihuahua,Edificio,Humano-Incendio Provocado,1,0,0,Humano
2015,Comercio Al Por Mayor,1,Nuevo Leon,Ambos u Otros,Otro-Otro,1,-39729,0,Otro
2015,Comercio Al Por Mayor,2,Baja California,Edificio,Humano-Impacto Vehicular,1,127697,132178,Humano
2015,Comercio Al Por Mayor,3,Sinaloa,Ambos u Otros,Incidente-Explosion,1,509154,0,Incidente
2015,Comercio Al Por Mayor,3,Distrito Federal,Contenidos,Incidente-Corto Electrico,1,418007,0,Incidente
2015,Comercio Al Por Mayor,1,Estado De Mexico,Ambos u Otros,Agua-No Atmosferica,1,0,0,Agua
2015,Comercio Al Por Mayor,1,Distrito Federal,Ambos u Otros,Naturaleza-Fenomeno,1,-11872,0,Naturaleza
2015,Comercio Al Por Mayor,1,Distrito Federal,Ambos u Otros,Otro-Otro,1,-1544159,2164218,Otro
2015,Comercio Al Por Mayor,1,Jalisco,Ambos u Otros,Otro-Otro,1,203277,219530,Otro
2015,Comercio Al Por Mayor,1,Distrito Federal,Ambos u Otros,Agua-Tuberia Rota,3,244057,265685,Agua
2015,Comercio Al Por Mayor,1,Guanajuato,Ambos u Otros,Agua-Tuberia Rota,1,-414838,164944,Agua
2015,Comercio Al Por Mayor,1,Nuevo Leon,Ambos u Otros,Agua-Tuberia Rota,1,14947,0,Agua
2015,Comercio Al Por Mayor,1,Tabasco,Ambos u Otros,Agua-Tuberia Rota,1,-370428,0,Agua
2015,Comercio Al Por Mayor,2,Distrito Federal,Contenidos,Incidente-Corto Electrico,1,-1842,0,Incidente
2015,Comercio Al Por Mayor,1,Quintana Roo,Contenidos,Naturaleza-Rayo,1,-57064,0,Naturaleza
2015,Comercio Al Por Mayor,1,Nuevo Leon,Ambos u Otros,Humano-Impacto Vehicular,1,0,0,Humano
2015,Comercio Al Por Mayor,2,Jalisco,Contenidos,Naturaleza-Rayo,1,-34622,0,Naturaleza
2015,Comercio Al Por Mayor,1,Baja California,Contenidos,Naturaleza-Rayo,1,53684,68305,Naturaleza
2015,Comercio Al Por Mayor,1,Baja California,Edificio,Agua-No Atmosferica,1,631347,0,Agua
2015,Comercio Al Por Mayor,2,Distrito Federal,Contenidos,Humano-Incendio Provocado,2,-5797,10576,Humano
2015,Comercio Al Por Mayor,2,Distrito Federal,Edificio,Agua-Tuberia Rota,1,4406,0,Agua
2015,Comercio Al Por Mayor,2,Nuevo Leon,Contenidos,Agua-Lluvia,1,0,0,Agua
2015,Comercio Al Por Mayor,3,Distrito Federal,Contenidos,Humano-Incendio Provocado,1,0,180392,Humano
2015,Comercio Al Por Mayor,3,Baja California,Edificio,Agua-No Atmosferica,1,-27529,0,Agua
2015,Comercio Al Por Mayor,3,Baja California,Ambos u Otros,Agua-No Atmosferica,1,-1023,0,Agua
2015,Comercio Al Por Mayor,2,Nuevo Leon,Contenidos,Agua-No Atmosferica,1,0,0,Agua
2015,Comercio Al Por Mayor,4,Estado De Mexico,Contenidos,Naturaleza-Rayo,1,-478069,1459296,Naturaleza
2015,Comercio Al Por Menor,1,Coahuila,Contenidos,Incidente-Explosion,1,836110,6393,Incidente
2015,Comercio Al Por Menor,1,Queretaro,Contenidos,Incidente-Explosion,1,45135,45412,Incidente
2015,Comercio Al Por Menor,1,Nuevo Leon,Edificio,Agua-No Atmosferica,2,9964,0,Agua
2015,Comercio Al Por Menor,1,Coahuila,Edificio,Incidente-Explosion,1,-2686950,0,Incidente
2015,Comercio Al Por Menor,1,Nuevo Leon,Edificio,Agua-No Atmosferica,1,0,0,Agua
2015,Comercio Al Por Menor,1,Coahuila,Ambos u Otros,Incidente-Explosion,1,-1192320,0,Incidente
2015,Comercio Al Por Menor,1,Coahuila,Contenidos,Incidente-Corto Electrico,1,2171888,0,Incidente
2015,Comercio Al Por Menor,1,Sinaloa,Contenidos,Naturaleza-Rayo,1,150,301,Naturaleza
2015,Comercio Al Por Menor,1,Coahuila,Edificio,Humano-Incendio Provocado,1,1753,1753,Humano
2015,Comercio Al Por Menor,1,Coahuila,Edificio,Incidente-Corto Electrico,1,1737510,0,Incidente
2015,Comercio Al Por Menor,1,Coahuila,Ambos u Otros,Incidente-Corto Electrico,1,347502,0,Incidente
2015,Comercio Al Por Menor,2,Baja California,Contenidos,Naturaleza-Rayo,1,9954,25165,Naturaleza
2015,Comercio Al Por Menor,2,Baja California,Edificio,Humano-Falta de Mantenimiento,1,-2575,0,Humano
2015,Comercio Al Por Menor,1,Chihuahua,Contenidos,Naturaleza-Rayo,1,0,0,Naturaleza
2015,Comercio Al Por Menor,1,Tamaulipas,Ambos u Otros,Humano-Falta de Mantenimiento,1,-31560,160100,Humano
2015,Comercio Al Por Menor,1,Baja California,Edificio,Agua-Lluvia,1,5977,6018,Agua
2015,Comercio Al Por Menor,2,Coahuila,Edificio,Incidente-Corto Electrico,1,0,0,Incidente
2015,Comercio Al Por Menor,1,Baja California,Edificio,Agua-No Atmosferica,1,59622,59522,Agua
2015,Comercio Al Por Menor,1,Estado De Mexico,Edificio,Humano-Impacto Vehicular,1,-20607,0,Humano
2015,Comercio Al Por Menor,1,Jalisco,Ambos u Otros,Caida-Avion,1,0,0,Caida
2015,Comercio Al Por Menor,2,Chiapas,Contenidos,Humano-Vandalismo,1,231912,271543,Humano
2015,Comercio Al Por Menor,2,Queretaro,Contenidos,Naturaleza-Rayo,1,-4498,0,Naturaleza
2015,Comercio Al Por Menor,2,Veracruz,Edificio,Humano-Impacto Vehicular,2,-30431,0,Humano
2015,Comercio Al Por Menor,7,Distrito Federal,Edificio,Humano-Incendio Provocado,1,0,0,Humano
2015,Comercio Al Por Menor,1,Chihuahua,Contenidos,Agua-No Atmosferica,1,63476,62701,Agua
2015,Comercio Al Por Menor,1,Distrito Federal,Contenidos,Naturaleza-Rayo,1,82390,20000,Naturaleza
2015,Comercio Al Por Menor,1,Chihuahua,Edificio,Agua-No Atmosferica,1,5876,0,Agua
2015,Comercio Al Por Menor,4,Distrito Federal,Contenidos,Naturaleza-Rayo,1,-221,0,Naturaleza
2015,Comercio Al Por Menor,1,Queretaro,Edificio,Humano-Impacto Vehicular,1,0,0,Humano
2015,Comercio Al Por Menor,1,Queretaro,Ambos u Otros,Incidente-Corto Electrico,1,6440,0,Incidente
2015,Comercio Al Por Menor,1,Baja California,Contenidos,Naturaleza-Rayo,1,-1499,0,Naturaleza
2015,Comercio Al Por Menor,1,Nuevo Leon,Contenidos,Naturaleza-Rayo,1,-19687,0,Naturaleza
2015,Comercio Al Por Menor,1,Queretaro,Edificio,Agua-Tuberia Rota,1,0,0,Agua
2015,Comercio Al Por Menor,1,Baja California,Edificio,Humano-Falta de Mantenimiento,1,-23528,0,Humano
2015,Comercio Al Por Menor,1,Baja California,Ambos u Otros,Incidente-Explosion,2,8712568,15478,Incidente
2015,Comercio Al Por Menor,2,Chihuahua,Edificio,Humano-Impacto Vehicular,1,-5818,0,Humano
2015,Comercio Al Por Menor,2,Durango,Edificio,Naturaleza-Rayo,1,0,0,Naturaleza
2015,Comercio Al Por Menor,4,Nuevo Leon,Edificio,Agua-No Atmosferica,1,0,0,Agua
2015,Comercio Al Por Menor,6,Jalisco,Edificio,Caida-Arbol,1,-15,0,Caida
2015,Comercio Al Por Menor,8,Sinaloa,Edificio,Caida-Arbol,1,58083,0,Caida
2015,Comercio Al Por Menor,1,Baja California,Contenidos,Naturaleza-Rayo,1,0,0,Naturaleza
2015,Comercio Al Por Menor,2,Quintana Roo,Contenidos,Agua-No Atmosferica,1,-651,0,Agua
2015,Comercio Al Por Menor,3,Baja California,Contenidos,Agua-No Atmosferica,1,1073558,1072332,Agua
2015,Comercio Al Por Menor,3,Baja California,Edificio,Agua-No Atmosferica,1,0,0,Agua
2015,Comercio Al Por Menor,1,Quintana Roo,Contenidos,Agua-Lluvia,1,-259508,330148,Agua
2015,Comercio Al Por Menor,1,Chihuahua,Edificio,Humano-Impacto Vehicular,1,24878,0,Humano
2015,Comercio Al Por Menor,1,Coahuila,Edificio,Incidente-Explosion,1,0,0,Incidente
2015,Comercio Al Por Menor,2,Estado De Mexico,Contenidos,Naturaleza-Rayo,1,857,0,Naturaleza
2015,Comercio Al Por Menor,2,Baja California,Edificio,Agua-No Atmosferica,1,-64583,0,Agua
2015,Comercio Al Por Menor,5,Estado De Mexico,Contenidos,Naturaleza-Rayo,1,-49705,0,Naturaleza
2015,Comercio Al Por Menor,5,Estado De Mexico,Contenidos,Naturaleza-Rayo,2,-134,0,Naturaleza
2015,Comercio Al Por Menor,1,Guerrero,Contenidos,Naturaleza-Rayo,1,2947425,0,Naturaleza
2015,Comercio Al Por Menor,1,Nuevo Leon,Contenidos,Naturaleza-Rayo,1,40000,0,Naturaleza
2015,Comercio Al Por Menor,1,Nuevo Leon,Contenidos,Naturaleza-Rayo,1,-3165,0,Naturaleza
2015,Comercio Al Por Menor,1,Nuevo Leon,Edificio,Agua-No Atmosferica,1,0,0,Agua
2015,Comercio Al Por Menor,1,Nuevo Leon,Edificio,Humano-Falta de Mantenimiento,1,0,0,Humano
2015,Comercio Al Por Menor,1,Coahuila,Edificio,Incidente-Construccion Deficiente,1,33866,33866,Incidente
2015,Comercio Al Por Menor,2,Baja California,Edificio,Humano-Impacto Vehicular,2,39142,38893,Humano
2015,Comercio Al Por Menor,2,Distrito Federal,Contenidos,Naturaleza-Rayo,1,-16477,0,Naturaleza
2015,Comercio Al Por Menor,2,Estado De Mexico,Edificio,Humano-Incendio Provocado,1,-4566,27124,Humano
2015,Comercio Al Por Menor,3,Distrito Federal,Edificio,Naturaleza-Rayo,3,-35687,296,Naturaleza
2015,Comercio Al Por Menor,3,Distrito Federal,Edificio,Humano-Falta de Mantenimiento,1,-1364,0,Humano
2015,Comercio Al Por Menor,4,Baja California,Edificio,Agua-No Atmosferica,1,-101048,0,Agua
2015,Comercio Al Por Menor,6,Distrito Federal,Contenidos,Naturaleza-Rayo,1,0,0,Naturaleza
2015,Comercio Al Por Menor,7,Estado De Mexico,Contenidos,Naturaleza-Rayo,1,72920,86825,Naturaleza
2015,Comercio Al Por Menor,22,Estado De Mexico,Edificio,Naturaleza-Rayo,1,-659,0,Naturaleza
2015,Fabrica,2,Sonora,Edificio,Humano-Fumar,1,-2370488,2343957,Humano
2015,Hospital,1,Baja California,Contenidos,Agua-No Atmosferica,1,60668,60368,Agua
2015,Hospital,1,Baja California,Contenidos,Agua-Lluvia,1,0,0,Agua
2015,Hospital,1,Baja California,Contenidos,Naturaleza-Rayo,1,-134,0,Naturaleza
2015,Hospital,1,Quintana Roo,Contenidos,Naturaleza-Rayo,1,400000,0,Naturaleza
2015,Hospital,5,Baja California,Contenidos,Incidente-Corto Electrico,1,37025,0,Incidente
2015,Hospital,5,Jalisco,Contenidos,Naturaleza-Rayo,1,-8234,0,Naturaleza
2015,Cultivo,1,Sonora,Contenidos,Agua-No Atmosferica,1,0,0,Agua
2015,Cultivo,1,Sinaloa,Contenidos,Agua-Lluvia,1,0,0,Agua
2015,Cultivo,1,Tabasco,Edificio,Agua-Lluvia,1,0,0,Agua
2015,Cultivo,1,Sonora,Ambos u Otros,Agua-No Atmosferica,1,278804,328406,Agua
2015,Cultivo,2,Sinaloa,Edificio,Incidente-Corto Electrico,1,-3425063,0,Incidente
2015,Cultivo,3,Estado De Mexico,Edificio,Agua-Lluvia,1,-376731,0,Agua
2015,Casa,1,Coahuila,Edificio,Agua-No Atmosferica,1,0,0,Agua
2015,Casa,3,Baja California,Contenidos,Agua-No Atmosferica,1,2792,2854,Agua
2015,Casa,3,Nuevo Leon,Contenidos,Agua-No Atmosferica,1,0,0,Agua
2015,Casa,3,Baja California,Edificio,Agua-No Atmosferica,1,64023,68523,Agua
2015,Casa,3,Baja California,Ambos u Otros,Agua-No Atmosferica,1,3014,3081,Agua
2015,Fabrica,1,Baja California,Contenidos,Humano-Incendio Provocado,1,-159302,0,Humano
2015,Fabrica,2,Sinaloa,Contenidos,Incidente-Corto Electrico,1,7391525,0,Incidente
2015,Fabrica,2,Sinaloa,Edificio,Incidente-Corto Electrico,1,5314320,5199025,Incidente
2015,Fabrica,1,Guanajuato,Contenidos,Naturaleza-Rayo,1,-851,0,Naturaleza
2015,Fabrica,1,Jalisco,Contenidos,Naturaleza-Rayo,1,-169441,0,Naturaleza
2015,Fabrica,1,Oaxaca,Contenidos,Agua-No Atmosferica,1,-1849503,0,Agua
2015,Fabrica,1,Oaxaca,Edificio,Otro-Otro,1,0,0,Otro
2015,Fabrica,2,Jalisco,Edificio,Naturaleza-Rayo,1,0,0,Naturaleza
2015,Fabrica,1,Jalisco,Ambos u Otros,Humano-Error,6,-1340365,717281,Humano
2015,Fabrica,1,Estado De Mexico,Ambos u Otros,Otro-Otro,1,0,0,Otro
2015,Fabrica,1,Jalisco,Ambos u Otros,Otro-Otro,2,-2802,0,Otro
2015,Fabrica,1,Jalisco,Ambos u Otros,Otro-Otro,1,-360741,0,Otro
2015,Escuela,1,Nuevo Leon,Edificio,Agua-No Atmosferica,1,14372,19010,Agua
2015,Gas,2,Tamaulipas,Contenidos,Caida-Maquinaria,4,0,0,Caida
2015,Fabrica,1,Chihuahua,Edificio,Humano-Impacto Vehicular,1,24871,0,Humano
2015,Fabrica,1,Coahuila,Contenidos,Incidente-Corto Electrico,1,-386174,66104,Incidente
2015,Fabrica,1,Coahuila,Edificio,Incidente-Corto Electrico,1,-965880,5041168,Incidente
2015,Fabrica,1,Estado De Mexico,Edificio,Humano-Impacto Vehicular,1,0,0,Humano
2015,Fabrica,1,Jalisco,Edificio,Humano-Impacto Vehicular,1,0,0,Humano
2015,Fabrica,1,Guanajuato,Edificio,Agua-Lluvia,1,83915,0,Agua
2015,Fabrica,1,Coahuila,Contenidos,Naturaleza-Rayo,1,15169595,16747617,Naturaleza
2015,Fabrica,1,Nuevo Leon,Contenidos,Naturaleza-Rayo,1,-112873,0,Naturaleza
2015,Fabrica,1,Jalisco,Contenidos,Agua-No Atmosferica,1,-33084,0,Agua
2015,Fabrica,1,Baja California,Contenidos,Agua-No Atmosferica,1,0,0,Agua
2015,Fabrica,1,Nuevo Leon,Contenidos,Incidente-Ignicion Espontanea,1,1482413,1510865,Incidente
2015,Fabrica,1,Tabasco,Contenidos,Naturaleza-Rayo,1,1,0,Naturaleza
2015,Fabrica,1,Baja California,Edificio,Agua-No Atmosferica,1,49008,0,Agua
2015,Fabrica,2,Distrito Federal,Contenidos,Humano-Incendio Provocado,1,15202,0,Humano
2015,Fabrica,2,Guerrero,Contenidos,Incidente-Corto Electrico,1,633186,875253,Incidente
2015,Fabrica,2,Estado De Mexico,Contenidos,Naturaleza-Fenomeno,1,-21,0,Naturaleza
2015,Fabrica,4,Yucatan,Contenidos,Agua-Lluvia,1,41957,0,Agua
2015,Fabrica,2,Tamaulipas,Edificio,Incidente-Corto Electrico,1,-41280,0,Incidente
2015,Fabrica,2,Estado De Mexico,Edificio,Humano-Impacto Vehicular,1,-173826,0,Humano
2015,Fabrica,1,Sinaloa,Contenidos,Naturaleza-Rayo,1,-2174,301,Naturaleza
2015,Fabrica,1,Chihuahua,Contenidos,Humano-Vandalismo,1,10000,0,Humano
2015,Fabrica,1,Baja California,Edificio,Incidente-Explosion,1,0,0,Incidente
2015,Fabrica,1,Baja California,Contenidos,Humano-Impacto Vehicular,1,-124268,0,Humano
2015,Fabrica,1,Baja California,Edificio,Humano-Impacto Vehicular,3,6893,0,Humano
2015,Fabrica,1,Sonora,Edificio,Humano-Impacto Vehicular,1,-846,0,Humano
2015,Fabrica,2,Coahuila,Edificio,Incidente-Corto Electrico,2,-5882194,4581020,Incidente
2015,Fabrica,1,Baja California,Contenidos,Agua-Lluvia,1,-27218,0,Agua
2015,Fabrica,1,Baja California,Edificio,Agua-Lluvia,1,300827,306271,Agua
2015,Fabrica,1,Nuevo Leon,Edificio,Agua-Lluvia,1,1753,1753,Agua
2015,Fabrica,1,Puebla,Contenidos,Agua-No Atmosferica,1,-89209,0,Agua
2015,Fabrica,1,Chihuahua,Contenidos,Incidente-Explosion,1,188870,329688,Incidente
2015,Fabrica,1,Chihuahua,Ambos u Otros,Incidente-Explosion,1,-2,0,Incidente
2015,Fabrica,1,Queretaro,Contenidos,Naturaleza-Rayo,1,-53,0,Naturaleza
2015,Fabrica,1,Baja California,Contenidos,Incidente-Ignicion Espontanea,1,0,0,Incidente
2015,Fabrica,1,Sonora,Contenidos,Incidente-Corto Electrico,1,2104858,2192925,Incidente
2015,Fabrica,1,Guanajuato,Contenidos,Incidente-Explosion,1,52930356,0,Incidente
2015,Fabrica,1,Chihuahua,Contenidos,Humano-Impacto Vehicular,1,0,0,Humano
2015,Fabrica,1,Estado De Mexico,Contenidos,Agua-Lluvia,1,0,0,Agua
2015,Fabrica,1,Michoacan,Ambos u Otros,Humano-Impacto Vehicular,1,-17249,0,Humano
2015,Fabrica,1,Baja California,Edificio,Incidente-Ignicion Espontanea,1,4975680,0,Incidente
2015,Fabrica,1,Sonora,Edificio,Incidente-Corto Electrico,1,70518,72432,Incidente
2015,Fabrica,1,Guanajuato,Edificio,Incidente-Explosion,1,14418400,157045,Incidente
2015,Fabrica,2,Baja California,Contenidos,Incidente-Corto Electrico,1,1639410,1667607,Incidente
2015,Fabrica,2,Jalisco,Contenidos,Otro-Otro,1,602923,0,Otro
2015,Fabrica,2,Baja California,Edificio,Humano-Fumar,1,3096053,0,Humano
2015,Fabrica,2,Baja California,Edificio,Incidente-Corto Electrico,1,386200,428587,Incidente
2015,Fabrica,3,Estado De Mexico,Contenidos,Humano-Error,1,124768,126180,Humano
2015,Fabrica,1,Yucatan,Contenidos,Humano-Error,1,-17362,0,Humano
2015,Fabrica,1,Yucatan,Contenidos,Incidente-Explosion,1,65883,0,Incidente
2015,Fabrica,1,Yucatan,Edificio,Incidente-Explosion,1,2191696,2094016,Incidente
2015,Energia Electrica,1,Baja California,Contenidos,Agua-No Atmosferica,1,-63098,0,Agua
2015,Energia Electrica,1,Puebla,Ambos u Otros,Incidente-Corto Electrico,1,769031,29513503,Incidente
2015,Hospital,1,Distrito Federal,Contenidos,Naturaleza-Rayo,2,18277,0,Naturaleza
2015,Hospital,1,Estado De Mexico,Contenidos,Naturaleza-Rayo,2,-248203,0,Naturaleza
2015,Hospital,1,Estado De Mexico,Edificio,Humano-Falta de Mantenimiento,1,-1438314,0,Humano
2015,Hospital,1,Estado De Mexico,Ambos u Otros,Naturaleza-Rayo,1,-8266,0,Naturaleza
2015,Hospital,1,Distrito Federal,Contenidos,Naturaleza-Rayo,1,-98355,0,Naturaleza
2015,Hospital,1,Chihuahua,Edificio,Humano-Impacto Vehicular,1,0,0,Humano
2015,Hospital,1,Distrito Federal,Ambos u Otros,Humano-Falta de Mantenimiento,1,0,0,Humano
2015,Hospital,6,Distrito Federal,Contenidos,Naturaleza-Rayo,1,7001,0,Naturaleza
2015,Hospital,7,Distrito Federal,Contenidos,Naturaleza-Rayo,1,-1674,0,Naturaleza
2015,Hospital,7,Estado De Mexico,Edificio,Humano-Falta de Mantenimiento,1,-1172,0,Humano
2015,Hotel,1,Baja California,Contenidos,Agua-No Atmosferica,1,-12748,0,Agua
2015,Hotel,1,Quintana Roo,Contenidos,Humano-Incendio Provocado,1,8873,9057,Humano
2015,Hotel,1,Quintana Roo,Contenidos,Incidente-Corto Electrico,1,-728861,41029,Incidente
2015,Hotel,1,Quintana Roo,Contenidos,Otro-Otro,1,-222638,400572,Otro
2015,Hotel,1,Tamaulipas,Contenidos,Naturaleza-Rayo,1,-571095,0,Naturaleza
2015,Hotel,1,Baja California,Contenidos,Naturaleza-Rayo,1,134181,0,Naturaleza
2015,Hotel,1,Coahuila,Contenidos,Naturaleza-Rayo,1,-16931,0,Naturaleza
2015,Hotel,1,Quintana Roo,Edificio,Caida-Arbol,1,-86135,0,Caida
2015,Hotel,1,Baja California,Edificio,Agua-No Atmosferica,2,0,0,Agua
2015,Hotel,1,Quintana Roo,Edificio,Naturaleza-Rayo,1,-153794,0,Naturaleza
2015,Hotel,1,Distrito Federal,Edificio,Humano-Impacto Vehicular,1,-22483,0,Humano
2015,Hotel,1,Campeche,Contenidos,Humano-Incendio Provocado,1,-265663,0,Humano
2015,Hotel,1,Baja California,Contenidos,Incidente-Corto Electrico,1,5112,19892,Incidente
2015,Hotel,1,Guerrero,Contenidos,Naturaleza-Rayo,1,-4353,0,Naturaleza
2015,Hotel,1,Jalisco,Contenidos,Naturaleza-Rayo,1,0,0,Naturaleza
2015,Hotel,1,Jalisco,Edificio,Caida-Arbol,1,323894,161651,Caida
2015,Hotel,1,Baja California,Edificio,Humano-Impacto Vehicular,1,51688,51688,Humano
2015,Hotel,1,Puebla,Edificio,Agua-No Atmosferica,1,0,0,Agua
2015,Hotel,1,Campeche,Edificio,Humano-Incendio Provocado,1,-200000,0,Humano
2015,Hotel,1,Baja California,Edificio,Incidente-Corto Electrico,1,5112,19892,Incidente
2015,Hotel,1,Guerrero,Edificio,Incidente-Corto Electrico,2,0,0,Incidente
2015,Hotel,1,Baja California,Edificio,Incidente-Explosion,1,10346,25720,Incidente
2015,Hotel,1,Quintana Roo,Edificio,Agua-Lluvia,2,0,0,Agua
2015,Hotel,1,Guerrero,Edificio,Naturaleza-Rayo,1,271751,271131,Naturaleza
2015,Hotel,1,Quintana Roo,Edificio,Humano-Falta de Mantenimiento,2,-46907,0,Humano
2015,Hotel,1,Campeche,Ambos u Otros,Humano-Incendio Provocado,1,-25000,0,Humano
2015,Hotel,1,Jalisco,Edificio,Agua-Tuberia Rota,1,-123052,0,Agua
2015,Hotel,1,Baja California Sur,Contenidos,Agua-Lluvia,1,-524703,0,Agua
2015,Hotel,1,Quintana Roo,Ambos u Otros,Humano-Error,1,-1685475,0,Humano
2015,Hotel,1,Baja California Sur,Ambos u Otros,Naturaleza-Rayo,1,-138208,0,Naturaleza
2015,Hotel,1,Baja California Sur,Edificio,Agua-No Atmosferica,1,0,0,Agua
2015,Hotel,1,Baja California Sur,Edificio,Agua-Lluvia,1,-1669556,0,Agua
2015,Hotel,1,Quintana Roo,Edificio,Agua-Lluvia,1,272452,273905,Agua
2015,Hotel,1,Baja California Sur,Edificio,Agua-Tuberia Rota,1,0,0,Agua
2015,Hotel,1,Baja California Sur,Ambos u Otros,Agua-Lluvia,1,-448380,0,Agua
2015,Hotel,2,Guanajuato,Edificio,Incidente-Corto Electrico,1,-9050,21914,Incidente
2015,Hotel,2,Distrito Federal,Contenidos,Agua-Tuberia Rota,2,-527570,0,Agua
2015,Hotel,2,Baja California,Edificio,Humano-Error,1,24116,0,Humano
2015,Hotel,2,Baja California,Edificio,Naturaleza-Rayo,1,0,0,Naturaleza
2015,Hotel,2,Chihuahua,Edificio,Naturaleza-Rayo,1,639,0,Naturaleza
2015,Hotel,2,Sinaloa,Edificio,Agua-Tuberia Rota,1,1334,3958,Agua
2015,Hotel,2,Baja California Sur,Ambos u Otros,Incidente-Corto Electrico,1,7484660,7864123,Incidente
